scraped_at,competitor,product_name,price,stock_status,url,error
2026-04-03 17:23:45,Nova Games,Age Of Sigmar: Introductory Set,96.50,in_stock,https://novagames.co.nz/products/age-of-sigmar-introductory-set,
2026-04-03 17:23:46,Nova Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:23:46,Nova Games,Orruk Warclans: Ardboy Big Boss,71.00,in_stock,https://novagames.co.nz/products/ardboy-big-boss,
2026-04-03 17:23:48,Nova Games,Orruk Warclans: Orruk Brutes,109.00,in_stock,https://novagames.co.nz/products/orruk-brutes,
2026-04-03 17:23:51,Nova Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:23:51,Nova Games,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 17:23:51,Nova Games,Space Marines: Gladiator,,not_carried,,
2026-04-03 17:23:51,Nova Games,Space Marines: Primaris Intercessors,117.00,in_stock,https://novagames.co.nz/products/intercessors,
2026-04-03 17:23:53,Nova Games,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 17:23:53,Nova Games,Warhammer 40000: Introductory Set,98.50,in_stock,https://novagames.co.nz/products/warhammer-40-000-introductory-set,
2026-04-03 17:23:57,Nova Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:23:57,Vagabond,Age Of Sigmar: Introductory Set,96.00,out_of_stock,https://vagabond.co.nz/warhammer-age-of-sigmar-introductory-set-2024/,
2026-04-03 17:24:00,Vagabond,Death Guard: Plague Marine Champion,51.00,in_stock,https://vagabond.co.nz/death-guard-plague-marine-champion/,
2026-04-03 17:24:02,Vagabond,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:24:02,Vagabond,Orruk Warclans: Ardboy Big Boss,66.50,in_stock,https://vagabond.co.nz/orruk-warclans-ardboy-big-boss,
2026-04-03 17:24:05,Vagabond,Orruk Warclans: Orruk Brutes,94.50,in_stock,https://vagabond.co.nz/ironjawz-orruk-brutes/,
2026-04-03 17:24:08,Vagabond,Space Marines: Gladiator,166.50,out_of_stock,https://vagabond.co.nz/space-marines-gladiator/,
2026-04-03 17:24:11,Vagabond,Space Marines: Primaris Intercessors,117.00,out_of_stock,https://vagabond.co.nz/space-marines-primaris-intercessors/,
2026-04-03 17:24:14,Vagabond,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:24:14,Vagabond,Space Marines Primaris Reivers,117.00,in_stock,https://vagabond.co.nz/space-marines-primaris-reivers/,
2026-04-03 17:24:17,Vagabond,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 17:24:17,Vagabond,Warhammer 40000: Introductory Set,98.00,in_stock,https://vagabond.co.nz/warhammer-40-000-introductory-set/,
2026-04-03 17:24:58,Bea DnD,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 17:25:00,Bea DnD,Death Guard: Plague Marine Champion,53.00,in_stock,https://www.beadndgames.co.nz/products/death-guard-plague-marine-champion-warhammer-40-000,
2026-04-03 17:25:03,Bea DnD,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:25:03,Bea DnD,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:25:03,Bea DnD,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 17:25:03,Bea DnD,Space Marines: Gladiator,,not_carried,,
2026-04-03 17:25:03,Bea DnD,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-intercessors-warhammer-40-000,
2026-04-03 17:25:06,Bea DnD,Space Marines Primaris Librarian,62.40,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-librarian-warhammer-40-000,
2026-04-03 17:25:09,Bea DnD,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 17:25:09,Bea DnD,Sylvaneth: Tree-Revenants,82.00,in_stock,https://www.beadndgames.co.nz/products/sylvaneth-tree-revenants-warhammer-age-of-sigmar,
2026-04-03 17:25:13,Bea DnD,Warhammer 40000: Introductory Set,76.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-40-000-introductory-set-start-your-warhammer-journey,
2026-04-03 17:25:15,Games Lab,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.gameslab.co.nz/products/Age-Of-Sigmar-Introductory-Set-p686464525,
2026-04-03 17:25:18,Games Lab,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:25:18,Games Lab,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:25:18,Games Lab,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:25:18,Games Lab,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 17:25:18,Games Lab,Space Marines: Gladiator,158.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marine-Gladiator-p689900566,
2026-04-03 17:25:22,Games Lab,Space Marines: Primaris Intercessors,117.00,in_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Intercessors-p605967672,
2026-04-03 17:25:27,Games Lab,Space Marines Primaris Librarian,69.99,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Librarian-p651995264,
2026-04-03 17:25:31,Games Lab,Space Marines Primaris Reivers,,error,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Reivers-p696127817,"HTTPSConnectionPool(host='www.gameslab.co.nz', port=443): Read timed out. (read timeout=15)"
2026-04-03 17:25:49,Games Lab,Sylvaneth: Tree-Revenants,81.00,in_stock,https://www.gameslab.co.nz/products/Sylvaneth-Tree-Revenants-p695852248,
2026-04-03 17:25:52,Games Lab,Warhammer 40000: Introductory Set,98.00,in_stock,https://www.gameslab.co.nz/products/Warhammer-40-000-Introductory-Set-p604427018,
2026-04-03 17:25:56,Goblin Games,Age Of Sigmar: Introductory Set,100.00,in_stock,https://goblingames.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 17:25:59,Goblin Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:25:59,Goblin Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:25:59,Goblin Games,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:25:59,Goblin Games,Orruk Warclans: Orruk Brutes,113.00,in_stock,https://goblingames.nz/products/orruk-warclans-orruk-brutes,
2026-04-03 17:26:02,Goblin Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:26:02,Goblin Games,Space Marines Primaris Reivers,124.50,in_stock,https://goblingames.nz/products/space-marines-primaris-reivers-1,
2026-04-03 17:26:05,Goblin Games,Space Marines: Gladiator,191.00,in_stock,https://goblingames.nz/products/space-marines-gladiator,
2026-04-03 17:26:07,Goblin Games,Space Marines: Primaris Intercessors,130.00,in_stock,https://goblingames.nz/products/space-marines-intercessors,
2026-04-03 17:26:09,Goblin Games,Sylvaneth: Tree-Revenants,95.00,in_stock,https://goblingames.nz/products/sylvaneth-tree-revenants,
2026-04-03 17:26:11,Goblin Games,Warhammer 40000: Introductory Set,,not_carried,,
2026-04-03 17:26:11,Hobby Collective,Age Of Sigmar: Introductory Set,85.60,out_of_stock,https://thehobbycollective.co.nz/warhammer-age-of-sigmar-introductory-set,
2026-04-03 17:26:14,Hobby Collective,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:26:14,Hobby Collective,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:26:14,Hobby Collective,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:26:14,Hobby Collective,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 17:26:14,Hobby Collective,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:26:14,Hobby Collective,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 17:26:14,Hobby Collective,Space Marines: Gladiator,152.80,in_stock,https://thehobbycollective.co.nz/space-marines-gladiator-impulsor-lancer-valiant-reaper/,
2026-04-03 17:26:17,Hobby Collective,Space Marines: Primaris Intercessors,104.00,in_stock,https://thehobbycollective.co.nz/space-marines-primaris-intercessors/,
2026-04-03 17:26:21,Hobby Collective,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 17:26:21,Hobby Collective,Warhammer 40000: Introductory Set,87.20,in_stock,https://thehobbycollective.co.nz/warhammer-40-000-introductory-set/,
2026-04-03 17:26:23,Hobby Lords,Age Of Sigmar: Introductory Set,98.00,in_stock,https://www.hobbylords.co.nz/products/single/age-of-sigmar:-introductory-set,
2026-04-03 17:26:34,Hobby Lords,Death Guard: Plague Marine Champion,55.00,in_stock,https://www.hobbylords.co.nz/products/single/death-guard-plague-marine-champion,
2026-04-03 17:26:41,Hobby Lords,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:26:41,Hobby Lords,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:26:41,Hobby Lords,Orruk Warclans: Orruk Brutes,110.35,in_stock,https://www.hobbylords.co.nz/products/single/orruk-warclans-orruk-brutes,
2026-04-03 17:26:48,Hobby Lords,Space Marines: Gladiator,,not_carried,,
2026-04-03 17:26:48,Hobby Lords,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-intercessors,
2026-04-03 17:26:56,Hobby Lords,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:26:56,Hobby Lords,Space Marines Primaris Reivers,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-primaris-reivers,
2026-04-03 17:27:04,Hobby Lords,Sylvaneth: Tree-Revenants,93.00,in_stock,https://www.hobbylords.co.nz/products/single/sylvaneth-tree-revenants,
2026-04-03 17:27:14,Hobby Lords,Warhammer 40000: Introductory Set,100.00,in_stock,https://www.hobbylords.co.nz/products/single/warhammer-40000-introductory-set,
2026-04-03 17:27:23,Hobby Master,Age Of Sigmar: Introductory Set,97.00,in_stock,https://hobbymaster.co.nz/products/product/43416,
2026-04-03 17:27:25,Hobby Master,Death Guard: Plague Marine Champion,54.00,in_stock,https://hobbymaster.co.nz/products/product/40411,
2026-04-03 17:27:29,Hobby Master,Genestealer Cults: Biophagus,54.00,in_stock,https://hobbymaster.co.nz/products/product/31527,
2026-04-03 17:27:33,Hobby Master,Orruk Warclans: Ardboy Big Boss,75.00,in_stock,https://hobbymaster.co.nz/products/product/41743,
2026-04-03 17:27:37,Hobby Master,Orruk Warclans: Orruk Brutes,110.00,in_stock,https://hobbymaster.co.nz/products/product/37181,
2026-04-03 17:27:40,Hobby Master,Space Marines: Gladiator,174.00,in_stock,https://hobbymaster.co.nz/products/product/36228,
2026-04-03 17:27:44,Hobby Master,Space Marines: Primaris Intercessors,118.00,in_stock,https://hobbymaster.co.nz/products/product/28412,
2026-04-03 17:27:47,Hobby Master,Space Marines Primaris Librarian,75.00,in_stock,https://hobbymaster.co.nz/products/product/28221,
2026-04-03 17:27:49,Hobby Master,Space Marines Primaris Reivers,118.00,in_stock,https://hobbymaster.co.nz/products/product/28086,
2026-04-03 17:27:51,Hobby Master,Sylvaneth: Tree-Revenants,92.00,in_stock,https://hobbymaster.co.nz/products/product/39777,
2026-04-03 17:27:56,Hobby Master,Warhammer 40000: Introductory Set,93.00,in_stock,https://hobbymaster.co.nz/products/product/41316,
2026-04-03 17:27:59,Iron Knight,Age Of Sigmar: Introductory Set,107.00,in_stock,https://ironknightgaming.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 17:28:02,Iron Knight,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:28:02,Iron Knight,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:28:02,Iron Knight,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:28:02,Iron Knight,Orruk Warclans: Orruk Brutes,121.00,in_stock,https://ironknightgaming.co.nz/products/orruk-warclans-orruk-brutes,
2026-04-03 17:28:04,Iron Knight,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:28:04,Iron Knight,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 17:28:04,Iron Knight,Space Marines: Gladiator,185.00,in_stock,https://ironknightgaming.co.nz/products/space-marines-gladiator,
2026-04-03 17:28:08,Iron Knight,Space Marines: Primaris Intercessors,130.00,in_stock,https://ironknightgaming.co.nz/products/space-marines-primaris-intercessors,
2026-04-03 17:28:10,Iron Knight,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 17:28:10,Iron Knight,Warhammer 40000: Introductory Set,102.00,in_stock,https://ironknightgaming.co.nz/products/warhammer-40000-introductory-set,
2026-04-03 17:28:12,Mighty Ape,Age Of Sigmar: Introductory Set,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-age-of-sigmar-introductory-set-39006494/,
2026-04-03 17:28:22,Mighty Ape,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:28:22,Mighty Ape,Genestealer Cults: Biophagus,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-genestealer-cults-biophagus-29189815/,
2026-04-03 17:28:31,Mighty Ape,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 17:28:31,Mighty Ape,Orruk Warclans: Orruk Brutes,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-ironjawz-orruk-brutes-25217197/,
2026-04-03 17:28:42,Mighty Ape,Space Marines: Gladiator,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-gladiator/34016507,
2026-04-03 17:28:50,Mighty Ape,Space Marines: Primaris Intercessors,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-space-marine-primaris-intercessors-26859092/,
2026-04-03 17:29:00,Mighty Ape,Space Marines Primaris Librarian,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-primaris-librarian/26853441,
2026-04-03 17:29:09,Mighty Ape,Space Marines Primaris Reivers,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-primaris-reivers/26856277,
2026-04-03 17:29:19,Mighty Ape,Sylvaneth: Tree-Revenants,,unknown,https://www.mightyape.co.nz/product/sylvaneth-tree-revenants/25522630,
2026-04-03 17:29:28,Mighty Ape,Warhammer 40000: Introductory Set,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-introductory-set-37875024/,
2026-04-03 17:29:38,Nova Games,Age Of Sigmar: Introductory Set,96.50,in_stock,https://novagames.co.nz/products/age-of-sigmar-introductory-set,
2026-04-03 17:29:40,Nova Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 17:29:40,Nova Games,Orruk Warclans: Ardboy Big Boss,71.00,in_stock,https://novagames.co.nz/products/ardboy-big-boss,
2026-04-03 17:29:44,Nova Games,Orruk Warclans: Orruk Brutes,109.00,in_stock,https://novagames.co.nz/products/orruk-brutes,
2026-04-03 17:29:47,Nova Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:29:47,Nova Games,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 17:29:47,Nova Games,Space Marines: Gladiator,,not_carried,,
2026-04-03 17:29:47,Nova Games,Space Marines: Primaris Intercessors,117.00,in_stock,https://novagames.co.nz/products/intercessors,
2026-04-03 17:29:51,Nova Games,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 17:29:51,Nova Games,Warhammer 40000: Introductory Set,98.50,in_stock,https://novagames.co.nz/products/warhammer-40-000-introductory-set,
2026-04-03 17:29:53,Nova Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:29:53,Vagabond,Age Of Sigmar: Introductory Set,96.00,out_of_stock,https://vagabond.co.nz/warhammer-age-of-sigmar-introductory-set-2024/,
2026-04-03 17:29:56,Vagabond,Death Guard: Plague Marine Champion,51.00,in_stock,https://vagabond.co.nz/death-guard-plague-marine-champion/,
2026-04-03 17:29:59,Vagabond,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 17:29:59,Vagabond,Orruk Warclans: Ardboy Big Boss,66.50,in_stock,https://vagabond.co.nz/orruk-warclans-ardboy-big-boss,
2026-04-03 17:30:04,Vagabond,Orruk Warclans: Orruk Brutes,94.50,in_stock,https://vagabond.co.nz/ironjawz-orruk-brutes/,
2026-04-03 17:30:07,Vagabond,Space Marines: Gladiator,166.50,out_of_stock,https://vagabond.co.nz/space-marines-gladiator/,
2026-04-03 17:30:11,Vagabond,Space Marines: Primaris Intercessors,117.00,out_of_stock,https://vagabond.co.nz/space-marines-primaris-intercessors/,
2026-04-03 17:30:15,Vagabond,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 17:30:15,Vagabond,Space Marines Primaris Reivers,117.00,in_stock,https://vagabond.co.nz/space-marines-primaris-reivers/,
2026-04-03 17:30:19,Vagabond,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 17:30:19,Vagabond,Warhammer 40000: Introductory Set,98.00,in_stock,https://vagabond.co.nz/warhammer-40-000-introductory-set/,
2026-04-05 21:59:26,Bea DnD,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-05 21:59:29,Bea DnD,Death Guard: Plague Marine Champion,53.00,in_stock,https://www.beadndgames.co.nz/products/death-guard-plague-marine-champion-warhammer-40-000,
2026-04-05 21:59:33,Bea DnD,Genestealer Cults: Biophagus,,not_carried,,
2026-04-05 21:59:33,Bea DnD,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 21:59:33,Bea DnD,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-05 21:59:33,Bea DnD,Space Marines: Gladiator,,not_carried,,
2026-04-05 21:59:33,Bea DnD,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-intercessors-warhammer-40-000,
2026-04-05 21:59:35,Bea DnD,Space Marines Primaris Librarian,62.40,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-librarian-warhammer-40-000,
2026-04-05 21:59:38,Bea DnD,Space Marines Primaris Reivers,,not_carried,,
2026-04-05 21:59:38,Bea DnD,Sylvaneth: Tree-Revenants,82.00,in_stock,https://www.beadndgames.co.nz/products/sylvaneth-tree-revenants-warhammer-age-of-sigmar,
2026-04-05 21:59:40,Bea DnD,Warhammer 40000: Introductory Set,76.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-40-000-introductory-set-start-your-warhammer-journey,
2026-04-05 21:59:43,Games Lab,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.gameslab.co.nz/products/Age-Of-Sigmar-Introductory-Set-p686464525,
2026-04-05 21:59:47,Games Lab,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-05 21:59:47,Games Lab,Genestealer Cults: Biophagus,,not_carried,,
2026-04-05 21:59:47,Games Lab,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 21:59:47,Games Lab,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-05 21:59:47,Games Lab,Space Marines: Gladiator,158.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marine-Gladiator-p689900566,
2026-04-05 21:59:51,Games Lab,Space Marines: Primaris Intercessors,117.00,in_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Intercessors-p605967672,
2026-04-05 21:59:53,Games Lab,Space Marines Primaris Librarian,69.99,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Librarian-p651995264,
2026-04-05 21:59:56,Games Lab,Space Marines Primaris Reivers,109.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Reivers-p696127817,
2026-04-05 22:00:00,Games Lab,Sylvaneth: Tree-Revenants,81.00,in_stock,https://www.gameslab.co.nz/products/Sylvaneth-Tree-Revenants-p695852248,
2026-04-05 22:00:04,Games Lab,Warhammer 40000: Introductory Set,98.00,in_stock,https://www.gameslab.co.nz/products/Warhammer-40-000-Introductory-Set-p604427018,
2026-04-05 22:00:07,Goblin Games,Age Of Sigmar: Introductory Set,100.00,in_stock,https://goblingames.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-05 22:00:09,Goblin Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-05 22:00:09,Goblin Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-05 22:00:09,Goblin Games,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 22:00:09,Goblin Games,Orruk Warclans: Orruk Brutes,113.00,in_stock,https://goblingames.nz/products/orruk-warclans-orruk-brutes,
2026-04-05 22:00:11,Goblin Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-05 22:00:11,Goblin Games,Space Marines Primaris Reivers,124.50,in_stock,https://goblingames.nz/products/space-marines-primaris-reivers-1,
2026-04-05 22:00:13,Goblin Games,Space Marines: Gladiator,191.00,in_stock,https://goblingames.nz/products/space-marines-gladiator,
2026-04-05 22:00:16,Goblin Games,Space Marines: Primaris Intercessors,130.00,in_stock,https://goblingames.nz/products/space-marines-intercessors,
2026-04-05 22:00:18,Goblin Games,Sylvaneth: Tree-Revenants,95.00,in_stock,https://goblingames.nz/products/sylvaneth-tree-revenants,
2026-04-05 22:00:21,Goblin Games,Warhammer 40000: Introductory Set,,not_carried,,
2026-04-05 22:00:21,Hobby Collective,Age Of Sigmar: Introductory Set,85.60,out_of_stock,https://thehobbycollective.co.nz/warhammer-age-of-sigmar-introductory-set,
2026-04-05 22:00:24,Hobby Collective,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-05 22:00:24,Hobby Collective,Genestealer Cults: Biophagus,,not_carried,,
2026-04-05 22:00:24,Hobby Collective,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 22:00:24,Hobby Collective,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-05 22:00:24,Hobby Collective,Space Marines Primaris Librarian,,not_carried,,
2026-04-05 22:00:24,Hobby Collective,Space Marines Primaris Reivers,,not_carried,,
2026-04-05 22:00:24,Hobby Collective,Space Marines: Gladiator,152.80,in_stock,https://thehobbycollective.co.nz/space-marines-gladiator-impulsor-lancer-valiant-reaper/,
2026-04-05 22:00:27,Hobby Collective,Space Marines: Primaris Intercessors,104.00,in_stock,https://thehobbycollective.co.nz/space-marines-primaris-intercessors/,
2026-04-05 22:00:31,Hobby Collective,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-05 22:00:31,Hobby Collective,Warhammer 40000: Introductory Set,87.20,in_stock,https://thehobbycollective.co.nz/warhammer-40-000-introductory-set/,
2026-04-05 22:00:34,Hobby Lords,Age Of Sigmar: Introductory Set,98.00,in_stock,https://www.hobbylords.co.nz/products/single/age-of-sigmar:-introductory-set,
2026-04-05 22:00:44,Hobby Lords,Death Guard: Plague Marine Champion,55.00,in_stock,https://www.hobbylords.co.nz/products/single/death-guard-plague-marine-champion,
2026-04-05 22:00:52,Hobby Lords,Genestealer Cults: Biophagus,,not_carried,,
2026-04-05 22:00:52,Hobby Lords,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 22:00:52,Hobby Lords,Orruk Warclans: Orruk Brutes,110.35,in_stock,https://www.hobbylords.co.nz/products/single/orruk-warclans-orruk-brutes,
2026-04-05 22:01:02,Hobby Lords,Space Marines: Gladiator,,not_carried,,
2026-04-05 22:01:02,Hobby Lords,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-intercessors,
2026-04-05 22:01:10,Hobby Lords,Space Marines Primaris Librarian,,not_carried,,
2026-04-05 22:01:10,Hobby Lords,Space Marines Primaris Reivers,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-primaris-reivers,
2026-04-05 22:01:17,Hobby Lords,Sylvaneth: Tree-Revenants,93.00,in_stock,https://www.hobbylords.co.nz/products/single/sylvaneth-tree-revenants,
2026-04-05 22:01:29,Hobby Lords,Warhammer 40000: Introductory Set,100.00,in_stock,https://www.hobbylords.co.nz/products/single/warhammer-40000-introductory-set,
2026-04-05 22:01:38,Hobby Master,Age Of Sigmar: Introductory Set,97.00,in_stock,https://hobbymaster.co.nz/products/product/43416,
2026-04-05 22:01:40,Hobby Master,Death Guard: Plague Marine Champion,54.00,in_stock,https://hobbymaster.co.nz/products/product/40411,
2026-04-05 22:01:43,Hobby Master,Genestealer Cults: Biophagus,54.00,in_stock,https://hobbymaster.co.nz/products/product/31527,
2026-04-05 22:01:47,Hobby Master,Orruk Warclans: Ardboy Big Boss,75.00,in_stock,https://hobbymaster.co.nz/products/product/41743,
2026-04-05 22:01:50,Hobby Master,Orruk Warclans: Orruk Brutes,110.00,in_stock,https://hobbymaster.co.nz/products/product/37181,
2026-04-05 22:01:52,Hobby Master,Space Marines: Gladiator,174.00,in_stock,https://hobbymaster.co.nz/products/product/36228,
2026-04-05 22:01:55,Hobby Master,Space Marines: Primaris Intercessors,118.00,in_stock,https://hobbymaster.co.nz/products/product/28412,
2026-04-05 22:01:58,Hobby Master,Space Marines Primaris Librarian,75.00,in_stock,https://hobbymaster.co.nz/products/product/28221,
2026-04-05 22:02:00,Hobby Master,Space Marines Primaris Reivers,118.00,in_stock,https://hobbymaster.co.nz/products/product/28086,
2026-04-05 22:02:04,Hobby Master,Sylvaneth: Tree-Revenants,92.00,in_stock,https://hobbymaster.co.nz/products/product/39777,
2026-04-05 22:02:07,Hobby Master,Warhammer 40000: Introductory Set,93.00,out_of_stock,https://hobbymaster.co.nz/products/product/41316,
2026-04-05 22:02:09,Iron Knight,Age Of Sigmar: Introductory Set,62.18,in_stock,https://ironknightgaming.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-05 22:02:13,Iron Knight,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-05 22:02:13,Iron Knight,Genestealer Cults: Biophagus,,not_carried,,
2026-04-05 22:02:13,Iron Knight,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 22:02:13,Iron Knight,Orruk Warclans: Orruk Brutes,70.31,in_stock,https://ironknightgaming.co.nz/products/orruk-warclans-orruk-brutes,
2026-04-05 22:02:16,Iron Knight,Space Marines Primaris Librarian,,not_carried,,
2026-04-05 22:02:16,Iron Knight,Space Marines Primaris Reivers,,not_carried,,
2026-04-05 22:02:16,Iron Knight,Space Marines: Gladiator,107.50,in_stock,https://ironknightgaming.co.nz/products/space-marines-gladiator,
2026-04-05 22:02:18,Iron Knight,Space Marines: Primaris Intercessors,75.54,in_stock,https://ironknightgaming.co.nz/products/space-marines-primaris-intercessors,
2026-04-05 22:02:21,Iron Knight,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-05 22:02:21,Iron Knight,Warhammer 40000: Introductory Set,59.27,in_stock,https://ironknightgaming.co.nz/products/warhammer-40000-introductory-set,
2026-04-05 22:02:23,Mighty Ape,Age Of Sigmar: Introductory Set,,manual,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-age-of-sigmar-introductory-set-39006494/,Cloudflare protected — update manually
2026-04-05 22:02:26,Mighty Ape,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-05 22:02:26,Mighty Ape,Genestealer Cults: Biophagus,,manual,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-genestealer-cults-biophagus-29189815/,Cloudflare protected — update manually
2026-04-05 22:02:29,Mighty Ape,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-05 22:02:29,Mighty Ape,Orruk Warclans: Orruk Brutes,,manual,https://www.mightyape.co.nz/mn/buy/mighty-ape-ironjawz-orruk-brutes-25217197/,Cloudflare protected — update manually
2026-04-05 22:02:32,Mighty Ape,Space Marines: Gladiator,,manual,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-gladiator/34016507,Cloudflare protected — update manually
